BRITISH COLUMBIA / COLOMBIE-BRITANNIQUE (ThreeHundredEight.com projections)								September 9, 2015
High / Haut	6.2	44.8	42.9	10.7	0.0	2.3	0.8	
								
Low / Bas	9.2	27.1	42.0	11.6	0.0	2.7	0.3	
Brome – Missisquoi	9.6	30.1	43.7	12.9	0.0	3.0	0.6	78%
High / Haut	10.6	32.2	47.2	13.8	0.0	3.3	0.9	
								
Low / Bas	9.0	37.0	36.5	7.9	0.0	1.8	0.3	
Brossard – Saint-Lambert	9.5	41.1	38.1	8.8	0.0	2.0	0.5	58%
High / Haut	10.5	43.9	41.1	9.4	0.0	2.1	0.8	
								
Low / Bas	24.1	8.2	50.2	9.2	0.0	2.2	0.3	
Charlesbourg – Haute-Saint-Charles	25.3	9.2	52.3	10.2	0.0	2.4	0.6	93%
High / Haut	27.9	9.8	56.5	10.9	0.0	2.6	0.9	
								
Low / Bas	9.4	12.8	53.7	14.9	0.0	2.5	0.3	
Châteauguay – Lacolle	9.9	14.2	55.9	16.6	0.0	2.8	0.6	97%
High / Haut	10.9	15.2	60.4	17.7	0.0	3.0	0.9	
								
Low / Bas	21.6	7.8	44.7	17.2	0.0	2.1	0.3	
Chicoutimi – Le Fjord	22.7	8.7	46.5	19.1	0.0	2.4	0.6	90%
High / Haut	25.0	9.3	50.2	20.4	0.0	2.6	1.0	
								
Low / Bas	9.2	14.8	51.5	14.5	0.0	3.2	0.3	
Compton – Stanstead	9.7	16.5	53.7	16.1	0.0	3.5	0.6	97%
High / Haut	10.7	17.6	57.9	17.2	0.0	3.8	0.9	
								
Low / Bas	9.9	32.9	40.5	5.7	0.0	3.6	0.3	
Dorval – Lachine – LaSalle	10.5	36.5	42.2	6.3	0.0	4.0	0.5	63%
High / Haut	11.5	39.1	45.5	6.8	0.0	4.2	0.8	
								
Low / Bas	12.3	10.4	56.1	12.0	0.0	2.8	0.3	
Drummond	13.0	11.5	58.5	13.4	0.0	3.1	0.6	98%
High / Haut	14.2	12.3	63.2	14.3	0.0	3.3	0.9	
								
Low / Bas	15.5	22.1	32.9	19.0	0.0	2.8	0.3	
Gaspésie – Les Îles-de-la-Madeleine	16.3	24.5	34.3	21.2	0.0	3.1	0.6	71%
High / Haut	18.0	26.2	37.0	22.6	0.0	3.3	0.9	
								
Low / Bas	5.8	15.9	63.1	7.6	0.0	1.4	0.3	
Gatineau	6.1	17.7	65.7	8.5	0.0	1.5	0.6	99%
High / Haut	6.7	18.9	71.0	9.1	0.0	1.6	0.8	
								
Low / Bas	5.7	14.8	53.0	17.3	0.0	2.3	0.3	
Hochelaga	6.0	16.5	55.2	19.2	0.0	2.5	0.6	96%
High / Haut	6.6	17.6	59.6	20.5	0.0	2.7	0.9	
								
Low / Bas	9.2	37.9	35.1	8.0	0.0	1.9	0.3	
Honoré-Mercier	9.7	42.1	36.6	8.9	0.0	2.1	0.5	63%
High / Haut	10.7	45.1	39.5	9.5	0.0	2.3	0.8	
								
Low / Bas	6.9	22.7	57.3	4.3	0.0	2.4	0.3	
Hull – Aylmer	7.3	25.2	59.7	4.7	0.0	2.6	0.5	96%
High / Haut	8.0	26.9	64.4	5.1	0.0	2.8	0.8	
								
Low / Bas	8.2	8.6	50.8	19.7	0.0	5.7	0.3	
Joliette	8.6	9.6	52.9	21.9	0.0	6.4	0.6	94%
High / Haut	9.5	10.3	57.1	23.4	0.0	6.8	1.0	
								
Low / Bas	29.4	3.7	47.0	11.8	0.0	1.9	0.3	
Jonquière	31.0	4.1	49.0	13.1	0.0	2.1	0.7	85%
High / Haut	34.1	4.4	52.9	14.0	0.0	2.3	1.0	
								
Low / Bas	6.0	12.5	51.7	20.4	0.0	2.5	0.3	
La Pointe-de-l'Île	6.3	13.9	53.8	22.7	0.0	2.8	0.6	95%
High / Haut	6.9	14.8	58.1	24.2	0.0	3.0	0.9	
								
Low / Bas	7.3	16.3	53.5	14.1	0.0	2.0	0.3	
La Prairie	7.7	18.2	55.7	15.7	0.0	2.2	0.6	97%
High / Haut	8.4	19.4	60.2	16.8	0.0	2.4	0.9	
ThreeHundredEight.com projections (these are not polls or necessarily reflective of current voting intentions)								September 9, 2015
Low / Bas	38.2	4.4	36.9	12.4	0.0	1.8	0.3	
Lac-Saint-Jean	40.2	4.9	38.5	13.8	0.0	2.0	0.6	53%
High / Haut	44.2	5.2	41.6	14.7	0.0	2.2	1.0	
								
Low / Bas	19.9	36.9	29.0	1.5	0.0	5.1	0.3	
Lac-Saint-Louis	20.9	41.0	30.2	1.7	0.0	5.7	0.5	73%
High / Haut	23.0	43.9	32.6	1.8	0.0	6.1	0.8	
								
Low / Bas	7.3	22.0	47.8	12.5	0.0	3.3	0.3	
LaSalle – Émard – Verdun	7.7	24.4	49.8	13.8	0.0	3.7	0.6	91%
High / Haut	8.5	26.1	53.8	14.8	0.0	4.0	0.9	
								
Low / Bas	7.7	16.7	46.4	18.4	0.0	3.5	0.3	
Laurentides – Labelle	8.1	18.6	48.3	20.5	0.0	3.9	0.6	93%
High / Haut	8.9	19.9	52.2	21.9	0.0	4.2	0.9	
								
Low / Bas	3.1	13.3	51.0	21.9	0.0	3.4	0.3	
Laurier – Sainte-Marie	3.3	14.8	53.1	24.4	0.0	3.8	0.6	93%
High / Haut	3.6	15.8	57.4	26.1	0.0	4.1	0.9	
								
Low / Bas	12.0	24.0	48.4	6.7	0.0	2.2	0.3	
Laval-Les Îles	12.6	26.6	50.4	7.4	0.0	2.5	0.6	90%
High / Haut	13.8	28.5	54.4	7.9	0.0	2.6	0.8	
								
Low / Bas	34.4	6.5	42.3	8.4	0.0	2.3	0.3	
Lévis – Lotbinière	36.2	7.2	44.1	9.3	0.0	2.6	0.6	67%
High / Haut	39.8	7.7	47.6	10.0	0.0	2.7	0.9	
								
Low / Bas	8.2	16.5	49.6	15.6	0.0	3.2	0.3	
Longueuil – Charles-LeMoyne	8.6	18.3	51.7	17.3	0.0	3.5	0.6	95%
High / Haut	9.5	19.6	55.8	18.5	0.0	3.8	0.9	
								
Low / Bas	6.8	12.6	55.0	15.9	0.0	2.9	0.3	
Longueuil – Saint-Hubert	7.2	14.0	57.3	17.7	0.0	3.2	0.6	97%
High / Haut	7.9	15.0	61.9	18.9	0.0	3.5	0.9	
								
Low / Bas	17.3	16.9	43.1	13.6	0.0	2.2	0.3	
Louis-Hébert	18.2	18.8	44.9	15.1	0.0	2.4	0.6	92%
High / Haut	20.0	20.1	48.5	16.1	0.0	2.6	0.9	
								
Low / Bas	34.6	8.2	40.9	8.1	0.0	2.0	0.3	
Louis-Saint-Laurent	36.4	9.1	42.6	9.0	0.0	2.3	0.6	65%
High / Haut	40.0	9.7	46.0	9.7	0.0	2.4	0.9	
								
Low / Bas	9.4	7.1	54.5	18.8	0.0	3.5	0.3	
Manicouagan	9.9	7.9	56.8	20.9	0.0	3.8	0.6	96%
High / Haut	10.9	8.5	61.3	22.4	0.0	4.1	0.9	
								
Low / Bas	8.3	17.6	50.2	13.7	0.0	3.1	0.3	
Marc-Aurèle-Fortin	8.8	19.6	52.3	15.3	0.0	3.5	0.6	95%
High / Haut	9.6	20.9	56.5	16.3	0.0	3.7	0.9	
								
Low / Bas	40.4	8.5	32.1	10.4	0.0	2.3	0.3	
Mégantic – L'Érable	42.5	9.4	33.4	11.5	0.0	2.5	0.7	71%
High / Haut	46.7	10.1	36.1	12.3	0.0	2.7	1.0	
								
Low / Bas	7.4	9.8	55.8	17.6	0.0	2.7	0.3	
Mirabel	7.8	10.9	58.1	19.5	0.0	3.0	0.6	97%
High / Haut	8.5	11.7	62.8	20.9	0.0	3.2	0.9	
								
Low / Bas	7.6	15.9	49.8	16.4	0.0	3.2	0.3	
Montarville	8.0	17.6	51.9	18.2	0.0	3.6	0.6	95%
High / Haut	8.9	18.9	56.0	19.5	0.0	3.9	0.9	
								
Low / Bas	6.6	6.6	55.9	18.7	0.0	5.4	0.3	
Montcalm	7.0	7.3	58.3	20.8	0.0	6.0	0.6	97%
High / Haut	7.7	7.8	62.9	22.2	0.0	6.5	1.0	
								
Low / Bas	30.0	7.6	42.2	11.7	0.0	2.1	0.3	
Montmagny – L'Islet – Kamouraska – Rivière-du-Loup	31.5	8.5	44.0	13.0	0.0	2.3	0.6	77%
High / Haut	34.7	9.1	47.5	13.9	0.0	2.5	0.9	
								
Low / Bas	28.5	42.8	17.2	1.4	0.0	2.1	0.3	
Mont-Royal	30.0	47.6	17.9	1.6	0.0	2.4	0.5	84%
High / Haut	33.0	50.9	19.3	1.7	0.0	2.5	0.8	
								
Low / Bas	12.0	40.2	32.9	2.0	0.0	5.1	0.3	
Notre-Dame-de-Grâce – Westmount	12.6	44.7	34.3	2.2	0.0	5.7	0.5	73%
High / Haut	13.9	47.8	37.1	2.3	0.0	6.0	0.8	
								
Low / Bas	5.4	25.3	54.3	5.6	0.0	2.5	0.3	
Outremont	5.7	28.1	56.6	6.2	0.0	2.8	0.5	93%
High / Haut	6.3	30.1	61.1	6.6	0.0	3.0	0.8	
								
Low / Bas	3.5	44.5	28.8	12.5	0.0	2.3	0.3	
Papineau	3.7	49.4	30.0	13.8	0.0	2.5	0.5	86%
High / Haut	4.1	52.9	32.3	14.8	0.0	2.7	0.8	
								
Low / Bas	7.1	13.4	48.7	20.5	0.0	3.0	0.3	
Pierre-Boucher – Les Patriotes – Verchères	7.5	14.9	50.8	22.8	0.0	3.4	0.6	93%
High / Haut	8.3	15.9	54.8	24.4	0.0	3.6	1.0	
								
Low / Bas	18.7	33.8	33.3	2.5	0.0	4.3	0.3	
Pierrefonds – Dollard	19.7	37.6	34.7	2.7	0.0	4.7	0.5	56%
High / Haut	21.7	40.2	37.5	2.9	0.0	5.1	0.8	
								
Low / Bas	23.1	20.8	41.2	5.8	0.0	2.3	0.3	
Pontiac	24.3	23.1	42.9	6.4	0.0	2.6	0.7	85%
High / Haut	26.7	24.8	46.3	6.9	0.0	2.8	1.0	
								
Low / Bas	22.3	8.4	48.1	11.6	0.0	3.3	0.3	
Portneuf – Jacques Cartier	23.4	9.4	50.1	12.9	0.0	3.6	0.6	92%
High / Haut	25.8	10.0	54.1	13.8	0.0	3.9	0.9	
								
Low / Bas	14.4	11.6	48.3	16.0	0.0	3.0	0.3	
Québec	15.1	12.9	50.3	17.7	0.0	3.3	0.6	95%
High / Haut	16.6	13.8	54.3	19.0	0.0	3.6	0.9	
								
Low / Bas	6.3	10.5	55.8	18.2	0.0	2.4	0.3	
Repentigny	6.6	11.7	58.1	20.2	0.0	2.7	0.6	97%
High / Haut	7.3	12.5	62.8	21.6	0.0	2.9	1.0	
								
Low / Bas	24.0	9.4	37.8	18.8	0.0	3.0	0.3	
Richmond – Arthabaska	25.3	10.5	39.4	20.9	0.0	3.3	0.6	80%
High / Haut	27.8	11.2	42.6	22.3	0.0	3.6	1.0	
								
Low / Bas	11.8	12.3	48.7	17.6	0.0	2.7	0.3	
Rimouski-Neigette – Témiscouata – Les Basques	12.4	13.7	50.7	19.5	0.0	3.0	0.6	95%
High / Haut	13.6	14.7	54.8	20.9	0.0	3.3	0.9	
								
Low / Bas	8.0	13.7	53.5	14.9	0.0	3.2	0.3	
Rivière-des-Mille-Îles	8.4	15.3	55.7	16.5	0.0	3.5	0.6	97%
High / Haut	9.2	16.3	60.2	17.7	0.0	3.8	0.9	
								
Low / Bas	6.6	8.1	60.8	15.7	0.0	2.4	0.3	
Rivière-du-Nord	6.9	9.0	63.3	17.4	0.0	2.7	0.6	98%
High / Haut	7.6	9.7	68.4	18.6	0.0	2.9	0.9	
ThreeHundredEight.com projections (these are not polls or necessarily reflective of current voting intentions)								September 9, 2015
Low / Bas	3.4	11.6	57.4	18.5	0.0	2.3	0.3	
Rosemont – La Petite-Patrie	3.6	12.9	59.8	20.6	0.0	2.6	0.6	97%
High / Haut	4.0	13.8	64.5	22.0	0.0	2.7	0.9	
								
Low / Bas	13.1	7.2	56.1	14.5	0.0	2.7	0.3	
Saint-Hyacinthe – Bagot	13.8	8.0	58.4	16.1	0.0	3.0	0.6	98%
High / Haut	15.2	8.6	63.1	17.3	0.0	3.2	1.0	
								
Low / Bas	8.9	11.7	50.9	18.0	0.0	3.5	0.3	
Saint-Jean	9.4	13.0	53.0	20.0	0.0	3.9	0.6	95%
High / Haut	10.3	13.9	57.2	21.4	0.0	4.2	1.0	
								
Low / Bas	13.1	45.7	27.6	3.1	0.0	2.5	0.3	
Saint-Laurent	13.8	50.7	28.7	3.5	0.0	2.7	0.5	88%
High / Haut	15.2	54.3	31.0	3.7	0.0	2.9	0.8	
								
Low / Bas	9.6	44.1	31.4	4.8	0.0	2.2	0.3	
Saint-Léonard – Saint-Michel	10.1	49.0	32.7	5.3	0.0	2.4	0.5	82%
High / Haut	11.1	52.4	35.3	5.7	0.0	2.6	0.8	
								
Low / Bas	14.3	14.6	44.3	16.9	0.0	2.8	0.3	
Saint-Maurice – Champlain	15.1	16.2	46.2	18.8	0.0	3.2	0.6	93%
High / Haut	16.6	17.3	49.9	20.1	0.0	3.4	1.0	
								
Low / Bas	10.4	10.6	50.2	19.5	0.0	2.5	0.3	
Salaberry – Suroît	10.9	11.7	52.2	21.7	0.0	2.8	0.6	94%
High / Haut	12.0	12.6	56.4	23.2	0.0	3.0	0.9	
								
Low / Bas	12.0	11.7	53.5	13.5	0.0	2.6	0.3	
Shefford	12.6	13.0	55.7	15.0	0.0	2.9	0.6	98%
High / Haut	13.9	13.9	60.2	16.1	0.0	3.1	0.9	
								
Low / Bas	7.5	12.8	49.9	20.4	0.0	2.4	0.3	
Sherbrooke	7.9	14.2	52.0	22.7	0.0	2.6	0.6	94%
High / Haut	8.7	15.2	56.2	24.2	0.0	2.8	0.9	
								
Low / Bas	6.4	8.7	57.4	17.3	0.0	3.6	0.3	
Terrebonne	6.8	9.7	59.7	19.2	0.0	4.0	0.6	98%
High / Haut	7.4	10.4	64.5	20.5	0.0	4.3	0.9	
								
Low / Bas	7.6	12.8	54.8	15.3	0.0	2.8	0.3	
Thérèse-De Blainville	8.0	14.2	57.0	17.0	0.0	3.1	0.6	98%
High / Haut	8.8	15.2	61.6	18.2	0.0	3.3	0.9	
								
Low / Bas	10.3	12.5	54.7	13.4	0.0	2.5	0.3	
Trois-Rivières	10.8	13.9	57.0	14.9	0.0	2.8	0.6	98%
High / Haut	11.9	14.9	61.6	15.9	0.0	3.0	0.9	
								
Low / Bas	13.7	15.3	47.5	13.0	0.0	3.7	0.3	
Vaudreuil – Soulanges	14.4	17.1	49.4	14.5	0.0	4.1	0.6	95%
High / Haut	15.8	18.2	53.4	15.5	0.0	4.4	0.9	
								
Low / Bas	8.8	32.4	39.3	8.4	0.0	3.5	0.3	
Ville-Marie – Le Sud-Ouest – L'Île-des-Soeurs	9.3	36.0	41.0	9.3	0.0	3.9	0.6	61%
High / Haut	10.2	38.5	44.2	9.9	0.0	4.2	0.8	
								
Low / Bas	10.0	25.3	42.8	12.0	0.0	2.5	0.3	
Vimy	10.5	28.1	44.6	13.3	0.0	2.8	0.6	82%
High / Haut	11.6	30.1	48.2	14.3	0.0	3.0	0.9	
NEW BRUNSWICK / NOUVEAU-BRUNSWICK								
Low / Bas	8.4	23.8	56.8	0.0	0.0	4.8	0.1	
Acadie – Bathurst	8.9	26.5	59.1	0.0	0.0	5.3	0.2	95%
High / Haut	9.7	28.3	63.9	0.0	0.0	5.7	0.3	
								
Low / Bas	13.5	55.1	17.3	0.0	0.0	5.6	0.1	
Beauséjour	14.3	61.3	18.0	0.0	0.0	6.2	0.2	98%
High / Haut	15.7	65.6	19.5	0.0	0.0	6.7	0.3	
								
Low / Bas	25.4	35.3	18.6	0.0	0.0	13.0	0.1	
Fredericton	26.8	39.2	19.4	0.0	0.0	14.4	0.2	77%
High / Haut	29.4	42.0	20.9	0.0	0.0	15.5	0.3	
								
Low / Bas	37.1	20.1	27.6	0.0	0.0	8.7	0.1	
Fundy Royal	39.0	22.3	28.7	0.0	0.0	9.7	0.2	73%
High / Haut	42.9	23.9	31.0	0.0	0.0	10.3	0.4	
								
Low / Bas	20.4	53.2	15.6	0.0	0.0	2.6	0.1	
Madawaska – Restigouche	21.5	59.1	16.3	0.0	0.0	2.9	0.2	97%
High / Haut	23.7	63.2	17.6	0.0	0.0	3.1	0.3	
								
Low / Bas	30.5	37.1	21.0	0.0	0.0	4.1	0.1	
Miramichi – Grand Lake	32.1	41.2	21.9	0.0	0.0	4.6	0.2	71%
High / Haut	35.3	44.1	23.7	0.0	0.0	4.9	0.3	
								
Low / Bas	18.1	45.4	22.5	0.0	0.0	6.1	0.1	
Moncton – Riverview – Dieppe	19.1	50.5	23.4	0.0	0.0	6.8	0.2	93%
High / Haut	21.0	54.0	25.3	0.0	0.0	7.3	0.3	
								
Low / Bas	35.2	25.5	23.2	0.0	0.0	9.2	0.1	
New Brunswick Southwest	37.0	28.4	24.2	0.0	0.0	10.2	0.2	69%
High / Haut	40.7	30.4	26.1	0.0	0.0	10.9	0.4	
								
Low / Bas	29.8	29.0	29.6	0.0	0.0	4.8	0.1	
Saint John – Rothesay	31.4	32.2	30.8	0.0	0.0	5.3	0.2	50%
High / Haut	34.5	34.5	33.3	0.0	0.0	5.7	0.4	
								
Low / Bas	35.4	32.4	20.3	0.0	0.0	4.8	0.1	
Tobique – Mactaquac	37.2	36.1	21.1	0.0	0.0	5.3	0.3	53%
High / Haut	41.0	38.6	22.8	0.0	0.0	5.7	0.4	
NOVA SCOTIA / NOUVELLE-ÉCOSSE								
Low / Bas	13.7	58.9	14.6	0.0	0.0	4.2	0.1	
Cape Breton – Canso	14.5	65.5	15.2	0.0	0.0	4.7	0.2	99%
High / Haut	15.9	70.0	16.4	0.0	0.0	5.0	0.3	
								
Low / Bas	30.8	27.4	27.8	0.0	0.0	7.1	0.1	
Central Nova	32.4	30.4	29.0	0.0	0.0	7.9	0.3	53%
High / Haut	35.7	32.6	31.3	0.0	0.0	8.5	0.4	
								
Low / Bas	29.1	35.2	19.8	0.0	0.0	8.5	0.1	
Cumberland – Colchester	30.6	39.1	20.6	0.0	0.0	9.5	0.2	69%
High / Haut	33.7	41.8	22.3	0.0	0.0	10.2	0.3	
								
Low / Bas	10.6	47.8	28.7	0.0	0.0	5.1	0.1	
Dartmouth – Cole Harbour	11.1	53.2	29.9	0.0	0.0	5.6	0.2	90%
High / Haut	12.2	56.9	32.3	0.0	0.0	6.0	0.3	
								
Low / Bas	7.9	36.7	42.3	0.0	0.0	6.0	0.1	
Halifax	8.3	40.7	44.1	0.0	0.0	6.7	0.2	58%
High / Haut	9.1	43.6	47.6	0.0	0.0	7.2	0.3	
								
Low / Bas	13.2	51.6	21.5	0.0	0.0	5.6	0.1	
Halifax West	13.9	57.3	22.4	0.0	0.0	6.2	0.2	96%
High / Haut	15.3	61.3	24.2	0.0	0.0	6.7	0.3	
								
Low / Bas	16.1	55.1	15.2	0.0	0.0	5.2	0.1	
Kings – Hants	16.9	61.2	15.9	0.0	0.0	5.8	0.2	98%
High / Haut	18.6	65.5	17.1	0.0	0.0	6.2	0.3	
ThreeHundredEight.com projections (these are not polls or necessarily reflective of current voting intentions)								September 9, 2015
Low / Bas	15.6	19.1	52.5	0.0	0.0	6.8	0.1	
Sackville – Preston – Chezzetcook	16.4	21.2	54.6	0.0	0.0	7.5	0.2	95%
High / Haut	18.1	22.7	59.0	0.0	0.0	8.1	0.3	
								
Low / Bas	21.0	31.6	33.6	0.0	0.0	6.7	0.1	
South Shore – St. Margaret's	22.1	35.2	35.0	0.0	0.0	7.5	0.2	50%
High / Haut	24.3	37.6	37.8	0.0	0.0	8.0	0.3	
								
Low / Bas	16.7	55.9	14.6	0.0	0.0	4.4	0.1	
Sydney – Victoria	17.6	62.1	15.2	0.0	0.0	4.9	0.2	98%
High / Haut	19.3	66.5	16.4	0.0	0.0	5.3	0.3	
								
Low / Bas	20.4	55.5	10.6	0.0	0.0	5.1	0.1	
West Nova	21.5	61.7	11.0	0.0	0.0	5.6	0.2	98%
High / Haut	23.6	66.0	11.9	0.0	0.0	6.0	0.3	
PRINCE EDWARD ISLAND / ÎLE-DU-PRINCE-ÉDOUARD								
Low / Bas	16.0	65.5	7.4	0.0	0.0	2.3	0.1	
Cardigan	16.8	72.7	7.7	0.0	0.0	2.6	0.2	99%
High / Haut	18.5	77.8	8.3	0.0	0.0	2.8	0.3	
								
Low / Bas	13.9	56.2	18.5	0.0	0.0	3.1	0.1	
Charlottetown	14.7	62.4	19.3	0.0	0.0	3.4	0.2	98%
High / Haut	16.1	66.8	20.9	0.0	0.0	3.7	0.3	
								
Low / Bas	28.4	49.2	11.9	0.0	0.0	2.6	0.1	
Egmont	29.9	54.7	12.4	0.0	0.0	2.8	0.2	90%
High / Haut	32.9	58.5	13.4	0.0	0.0	3.0	0.3	
								
Low / Bas	16.9	58.2	11.0	0.0	0.0	5.3	0.1	
Malpeque	17.8	64.7	11.4	0.0	0.0	5.9	0.2	98%
High / Haut	19.6	69.2	12.3	0.0	0.0	6.3	0.3	
NEWFOUNDLAND & LABRADOR / TERRE-NEUVE-ET-LABRADOR								
Low / Bas	17.4	48.7	23.2	0.0	0.0	0.9	1.2	
Avalon	18.3	54.1	24.1	0.0	0.0	1.0	2.5	94%
High / Haut	20.2	57.9	26.1	0.0	0.0	1.0	3.7	
								
Low / Bas	11.8	67.1	9.3	0.0	0.0	1.1	1.0	
Bonavista – Burin – Trinity	12.5	74.5	9.7	0.0	0.0	1.2	2.0	99%
High / Haut	13.7	79.8	10.5	0.0	0.0	1.3	3.1	
								
Low / Bas	11.7	67.4	9.1	0.0	0.0	1.1	1.0	
Coast of Bays – Central – Notre Dame	12.4	74.9	9.5	0.0	0.0	1.2	2.0	99%
High / Haut	13.6	80.1	10.3	0.0	0.0	1.3	3.0	
								
Low / Bas	22.3	48.9	17.1	0.0	0.0	1.8	1.2	
Labrador	23.5	54.4	17.8	0.0	0.0	2.0	2.3	94%
High / Haut	25.9	58.2	19.2	0.0	0.0	2.2	3.5	
								
Low / Bas	9.9	66.1	12.1	0.0	0.0	1.2	1.0	
Long Range Mountains	10.5	73.4	12.7	0.0	0.0	1.4	2.1	99%
High / Haut	11.5	78.6	13.7	0.0	0.0	1.5	3.1	
								
Low / Bas	10.4	12.9	67.2	0.0	0.0	1.8	1.3	
St. John's East	11.0	14.4	70.0	0.0	0.0	1.9	2.7	99%
High / Haut	12.1	15.4	75.6	0.0	0.0	2.1	4.0	
								
Low / Bas	9.9	44.4	35.6	0.0	0.0	0.9	1.1	
St. John's South – Mount Pearl	10.5	49.3	37.1	0.0	0.0	1.0	2.2	77%
High / Haut	11.5	52.7	40.1	0.0	0.0	1.1	3.2	
NORTHERN TERRITORIES / TERRITOIRES DU NORD								
Low / Bas	23.2	25.7	41.2	0.0	0.0	3.2	0.3	
Northwest Territories	24.4	28.6	42.9	0.0	0.0	3.5	0.6	80%
High / Haut	26.8	30.6	46.3	0.0	0.0	3.8	0.8	
								
Low / Bas	33.2	39.4	17.7	0.0	0.0	2.0	0.3	
Nunavut	35.0	43.8	18.4	0.0	0.0	2.2	0.6	69%
High / Haut	38.5	46.9	19.9	0.0	0.0	2.4	0.8	
								
Low / Bas	20.9	42.0	12.2	0.0	0.0	16.4	0.3	
Yukon	22.0	46.6	12.7	0.0	0.0	18.2	0.5	90%
High / Haut	24.2	49.9	13.7	0.0	0.0	19.5	0.8	
